precision,recall,accuracy
0.9678362573099416,0.9647058823529412,0.9647899159663864
0.9774509803921568,0.9529411764705882,0.964873949579832
0.9804166666666668,0.8941176470588235,0.9383193277310924
0.99375,0.888235294117647,0.9412605042016806
