FNloss,cp,precision,precision_std,recall,recall_std,accuracy,accuracy_std
9.1,0.013375796178343948,0.8248142548399985,0.07126737924203949,0.9753676470588235,0.031817936063851186,0.8840463458110517,0.05153685462340049
9.200000000000001,0.014012738853503192,0.8432509716319785,0.07548296788514723,0.9753676470588235,0.031817936063851186,0.8958110516934046,0.05331468723888641
9.3,0.014649681528662426,0.833525739433836,0.07059172372548637,0.9753676470588235,0.031817936063851186,0.8898395721925133,0.05102178769137416
9.4,0.01528662420382166,0.8241606600687567,0.07064168106392515,0.9691176470588235,0.03257130703996121,0.8808377896613191,0.048979169117404124
9.5,0.01592356687898089,0.8241690142876372,0.06497033501846294,0.9753676470588235,0.031817936063851186,0.883868092691622,0.04574401322429916
9.6,0.016560509554140127,0.8146211863845462,0.05914052112844384,0.9753676470588235,0.031817936063851186,0.8779857397504456,0.045539805629516913
9.700000000000001,0,0.8373487159928807,0.07284264910071063,0.9691176470588235,0.03257130703996121,0.8898395721925134,0.048981241400175256
9.8,0,0.8266805013385979,0.05408625414967065,0.9753676470588235,0.031817936063851186,0.8868983957219251,0.041737396846696834
9.9,0.018471337579617837,0.8286237786495223,0.06849523286055967,0.9753676470588235,0.031817936063851186,0.8869875222816399,0.05039097949424826
10,0.019108280254777073,0.8308910276543875,0.053413164002091014,0.9753676470588235,0.031817936063851186,0.8899286987522281,0.04218081773084956
