max_depth,eta,cutoff,precision,precision_std,recall,recall_std,accuracy,accuracy_std
3,0.01,0.2,0.8906725146198831,0.043445619992997744,0.9941176470588236,0.018601633295108114,0.9357142857142857,0.026838914781058584
5,0.01,0.2,0.9273214899995086,0.06584373716978559,0.9941176470588236,0.018601633295108114,0.9561344537815126,0.04188176243864208
7,0.01,0.2,0.931141579438793,0.055357911689868186,0.9882352941176471,0.024802177726810825,0.9561344537815126,0.03462710610686422
9,0.01,0.2,0.931141579438793,0.055357911689868186,0.9882352941176471,0.024802177726810825,0.9561344537815126,0.03462710610686422
3,0.05,0.2,0.9306140350877192,0.055157089886499346,0.9882352941176471,0.024802177726810825,0.956218487394958,0.0316029206858728
5,0.05,0.2,0.9571534227726178,0.052945334058349454,0.9882352941176471,0.024802177726810825,0.9707563025210084,0.030829636084362753
7,0.05,0.2,0.9512710698314414,0.05088362391739967,0.9882352941176471,0.024802177726810825,0.9678151260504202,0.032219095735491865
9,0.05,0.2,0.9512710698314414,0.05088362391739967,0.9882352941176471,0.024802177726810825,0.9678151260504202,0.032219095735491865
3,0.1,0.2,0.9411403508771929,0.057542203827796345,0.9823529411764705,0.028414464208214592,0.9590756302521009,0.031552231543353036
5,0.1,0.2,0.9571534227726178,0.052945334058349454,0.9882352941176471,0.024802177726810825,0.9707563025210084,0.030829636084362753
7,0.1,0.2,0.9571534227726178,0.052945334058349454,0.9882352941176471,0.024802177726810825,0.9707563025210084,0.030829636084362753
9,0.1,0.2,0.9571534227726178,0.052945334058349454,0.9882352941176471,0.024802177726810825,0.9707563025210084,0.030829636084362753
3,0.15000000000000002,0.2,0.9463691090471276,0.054565285970069016,0.9823529411764705,0.028414464208214592,0.9620168067226891,0.02779976218908953
5,0.15000000000000002,0.2,0.9571534227726178,0.052945334058349454,0.9882352941176471,0.024802177726810825,0.9707563025210084,0.030829636084362753
7,0.15000000000000002,0.2,0.9571534227726178,0.052945334058349454,0.9882352941176471,0.024802177726810825,0.9707563025210084,0.030829636084362753
9,0.15000000000000002,0.2,0.9571534227726178,0.052945334058349454,0.9882352941176471,0.024802177726810825,0.9707563025210084,0.030829636084362753
3,0.2,0.2,0.9413983488132095,0.05697117787838065,0.9823529411764705,0.028414464208214592,0.9591596638655462,0.028190462830598083
5,0.2,0.2,0.9571534227726178,0.052945334058349454,0.9882352941176471,0.024802177726810825,0.9707563025210084,0.030829636084362753
7,0.2,0.2,0.9571534227726178,0.052945334058349454,0.9882352941176471,0.024802177726810825,0.9707563025210084,0.030829636084362753
9,0.2,0.2,0.9571534227726178,0.052945334058349454,0.9882352941176471,0.024802177726810825,0.9707563025210084,0.030829636084362753
3,0.25,0.2,0.9413983488132095,0.05697117787838065,0.9823529411764705,0.028414464208214592,0.9591596638655462,0.028190462830598083
5,0.25,0.2,0.9515978672170623,0.05082204526218834,0.9823529411764705,0.028414464208214592,0.9649579831932773,0.02689090219381527
7,0.25,0.2,0.9571534227726178,0.052945334058349454,0.9882352941176471,0.024802177726810825,0.9707563025210084,0.030829636084362753
9,0.25,0.2,0.9571534227726178,0.052945334058349454,0.9882352941176471,0.024802177726810825,0.9707563025210084,0.030829636084362753
3,0.3,0.2,0.9466271069831441,0.05393498422283496,0.9882352941176471,0.024802177726810825,0.9650420168067226,0.030093994981114983
5,0.3,0.2,0.9571534227726178,0.052945334058349454,0.9823529411764705,0.028414464208214592,0.9678151260504202,0.029083266215561017
7,0.3,0.2,0.9515978672170623,0.05082204526218834,0.9882352941176471,0.024802177726810825,0.9678991596638655,0.029093381454337403
9,0.3,0.2,0.9515978672170623,0.05082204526218834,0.9882352941176471,0.024802177726810825,0.9678991596638655,0.029093381454337403
3,0.35000000000000003,0.2,0.9413983488132095,0.05697117787838065,0.9823529411764705,0.028414464208214592,0.9591596638655462,0.028190462830598083
5,0.35000000000000003,0.2,0.9519246646026832,0.05711611958906962,0.9823529411764705,0.028414464208214592,0.964873949579832,0.0302360160579892
7,0.35000000000000003,0.2,0.9519246646026832,0.05711611958906962,0.9882352941176471,0.024802177726810825,0.9678151260504202,0.032219095735491865
9,0.35000000000000003,0.2,0.9519246646026832,0.05711611958906962,0.9882352941176471,0.024802177726810825,0.9678151260504202,0.032219095735491865
3,0.4,0.2,0.9466271069831441,0.05393498422283496,0.9823529411764705,0.028414464208214592,0.9621008403361344,0.027634582934286056
5,0.4,0.2,0.9515978672170623,0.05082204526218834,0.9882352941176471,0.024802177726810825,0.9678991596638655,0.029093381454337403
7,0.4,0.2,0.9457155142758857,0.04791861254043127,0.9823529411764705,0.028414464208214592,0.9620168067226891,0.02779976218908953
9,0.4,0.2,0.9457155142758857,0.04791861254043127,0.9823529411764705,0.028414464208214592,0.9620168067226891,0.02779976218908953
3,0.01,0.30000000000000004,0.925813553491572,0.05386112784906054,0.9941176470588236,0.018601633295108114,0.9563025210084033,0.0342356053518377
5,0.01,0.30000000000000004,0.9472234507838223,0.06052998583537353,0.9882352941176471,0.024802177726810825,0.964873949579832,0.0386124065010428
7,0.01,0.30000000000000004,0.9413002481694432,0.05764296972619093,0.9823529411764705,0.03970285633591488,0.9589915966386554,0.03962333145401923
9,0.01,0.30000000000000004,0.9413002481694432,0.05764296972619093,0.9823529411764705,0.03970285633591488,0.9589915966386554,0.03962333145401923
3,0.05,0.30000000000000004,0.9411403508771929,0.057542203827796345,0.9823529411764705,0.028414464208214592,0.9590756302521009,0.031552231543353036
5,0.05,0.30000000000000004,0.9571534227726178,0.052945334058349454,0.9882352941176471,0.024802177726810825,0.9707563025210084,0.030829636084362753
7,0.05,0.30000000000000004,0.9571534227726178,0.052945334058349454,0.9882352941176471,0.024802177726810825,0.9707563025210084,0.030829636084362753
9,0.05,0.30000000000000004,0.9571534227726178,0.052945334058349454,0.9882352941176471,0.024802177726810825,0.9707563025210084,0.030829636084362753
3,0.1,0.30000000000000004,0.9411403508771929,0.057542203827796345,0.9823529411764705,0.028414464208214592,0.9590756302521009,0.031552231543353036
5,0.1,0.30000000000000004,0.9571534227726178,0.052945334058349454,0.9882352941176471,0.024802177726810825,0.9707563025210084,0.030829636084362753
7,0.1,0.30000000000000004,0.9571534227726178,0.052945334058349454,0.9882352941176471,0.024802177726810825,0.9707563025210084,0.030829636084362753
9,0.1,0.30000000000000004,0.9571534227726178,0.052945334058349454,0.9882352941176471,0.024802177726810825,0.9707563025210084,0.030829636084362753
3,0.15000000000000002,0.30000000000000004,0.9463691090471276,0.054565285970069016,0.9823529411764705,0.028414464208214592,0.9620168067226891,0.02779976218908953
5,0.15000000000000002,0.30000000000000004,0.9571534227726178,0.052945334058349454,0.9823529411764705,0.028414464208214592,0.9678151260504202,0.029083266215561017
7,0.15000000000000002,0.30000000000000004,0.9571534227726178,0.052945334058349454,0.9882352941176471,0.024802177726810825,0.9707563025210084,0.030829636084362753
