"","0","1","MeanDecreaseAccuracy","MeanDecreaseGini"
"mammogram_past_2_yrs_40_yes",2.67535501653864,2.21844471409649,2.97232668857501,1.71227660921911
"mammogram_past_2_yrs_40_ia_no",5.81579503112166,3.5461985647326,5.83648197340229,7.45504435249316
"mammogram_past_2_yrs_40_ia_yes",6.27800027366697,4.87554274324775,6.3899450720447,8.52263068336601
"mammogram_past_2_yrs_50_no",2.049670246099,0.127563521544486,1.93830057134982,0.195667364506838
"mammogram_past_2_yrs_50_yes",1.05009985575996,1.38250602043888,1.33781097841355,0.0269146753810158
"mammogram_past_2_yrs_50_ia_no",4.52630668172234,2.86944660177262,5.02429672444287,4.07257569899159
"mammogram_past_2_yrs_50_ia_yes",4.10581188892582,1.66322674582409,4.32308372035566,2.81366779900495
"mammogram_past_2_yrs_50_74_yes",2.0313070549425,0.531237250436128,2.28566010166651,0.126347044445247
"mammogram_past_2_yrs_50_74_i_yes",2.12997859698354,1.40622598534167,2.56370315054387,0.269350502149405
"medical_cost_no",1.00100150250438,0,1.00100150250438,0.00622222222222222
"medical_cost_yes",1.48820370462995,-0.214977326891306,1.37399033499603,0.0516747929692543
"memory_loss_no",2.87014306562642,0.842674517585875,2.97537859762851,0.0540410713258063
"obese_no",1.58427493069673,-1.00100150250438,1.24611069668029,0.0112987873054098
"obese_yes",0.0549755186677234,0.826129730361383,0.529076953608009,0.0364187910854578
"other_cancer_no",2.30896200033366,1.53270401337864,2.37677326809264,1.04361097584944
"overweight_or_obese_no",1.68584210720187,1.35953643975476,1.790257998958,0.408602318345171
"overweight_or_obese_yes",1.75697575001981,2.01029705797398,2.16793594421709,0.498601522341558
"pain_med_not_rx_no",2.50537952824325,2.09508074453461,2.35745952064005,0.870830564745035
"pneumonia_shot_18_no",1.66021164680646,1.69192600518301,1.76803232205422,0.168798802797016
"pneumonia_shot_18_yes",1.629027711179,0.53490260235609,1.60564360399503,0.0140705633155651
"pneumonia_shot_65_no",4.09113390274341,1.27355450085474,4.27088501827424,0.259042917910384
"pneumonia_shot_65_yes",4.11178802527931,1.91581917842573,4.2582321082182,0.288574259763578
"poor_mental_health_14_days_14_or_more_days",9.05425787996989,6.81204991848145,9.72881299496432,10.6432167866569
"poor_mental_health_14_days_none_to_less_than_14_days",9.21597938625933,7.28347096118411,9.81464763391977,11.6294946681279
"poor_mental_health_5_days_5_or_more_days",4.81279736784478,0.885649954277913,4.9161570042449,0.297951236856006
"poor_mental_health_5_days_none_to_less_than_5_days",3.62930697208001,1.5319031171972,3.82451355741028,0.219623894930603
"poor_physical_health_14_day_14_or_more_days",1.32715564550762,1.21988038413837,1.50550515914919,0.0464767444337914
"poor_physical_health_14_day_none_to_less_than_14_days",1.19059433029803,2.14875599214292,1.73135746420168,0.096706003996004
"poor_physical_health_5_days_5_or_more_days",1.30479277300498,0.828388818890321,1.48998150785097,0.0327073035959345
"poor_physical_health_5_days_none_to_less_than_5_days",2.28307135743329,1.47701574370942,2.48784532114385,0.111657981675339
"pre_diabetes_no",1.29662538565291,-1.00100150250438,1.09955145961642,0.0251716279069767
"pre_diabetes_yes",1.57319807470662,-1.61555680773894,1.27242077587139,0.0470654135338346
"pre_diabetes_2_no",1.53008648431628,-1.00100150250438,1.57579193916387,0.0178620689655172
"pre_diabetes_2_yes",1.75732932521241,1.27399475431228,1.85081965092046,0.0587308413524697
"provided_care_past_30_days_no",2.40692535948307,3.69821265345876,3.55393576008835,0.105200840091616
"provided_care_past_30_days_yes",3.26686669057416,2.73481629252546,3.4197112770229,0.0575384389864727
"reg_bp_check_no",1.41508404800271,1.56970821143479,1.71057999049456,0.0228421349434886
"reg_bp_check_yes",1.22688360294591,1.70130432165846,1.63373510861396,0.0359334187712668
"remove_teeth_1_to_5",1.48693707945537,0.892322117749698,1.84344663434339,0.0445319865319865
"remove_teeth_6_or_more_but_not_all",1.00100150250438,1.00100150250438,1.00100150250438,0.018421052631579
"routine_checkup_within_the_past_2_years",1.82250598047583,0.122714080995935,1.96033399291857,0.0431206761495872
