"","0","1","MeanDecreaseAccuracy","MeanDecreaseGini"
"have_at_least_one_personal_d_yes",3.77277638618676,4.35488251070051,4.33229960069428,2.11702014690908
"health_care_coverage_no",2.76253221416838,2.71326426089636,2.82347103493856,0.582839892847476
"health_care_coverage_yes",3.16083441699788,3.00925993798016,3.13656848727617,0.732973145733704
"health_care_coverage_age_18_no",2.89242602900542,3.69282138746827,3.79137246716076,1.33390288494898
"health_care_coverage_age_18_yes",3.30475703273479,3.60096543948238,3.76556641362096,1.05929628864813
"health_care_provider_more_than_one",1.00100150250438,1.00100150250438,1.00100150250438,0.0238045394623235
"health_care_provider_no",3.54846187845571,3.83269089252044,4.10890396109091,1.90697478299961
"health_care_provider_yes_only_one",1.4255448636551,1.41598616965359,1.84364059188715,0.0813709253006342
"heart_attack_no",2.13660309326887,2.29750407375588,2.71475904546696,0.158829243749127
"heart_disease_no",1.8250110599933,0.213270261938367,1.68203624980865,0.0331086274509804
"heated_tbco_products_no",1.57186524955781,1.99260855517635,2.04494518496526,0.0463212541113276
"heated_tbco_products_yes",-0.000417757998168868,0.705647526660401,0.442124177045383,0.0248635260164672
"heavy_drinking_females_no",1.57487329254907,-1.12042602757286,1.36548056080174,0.0781457522869288
"heavy_drinking_males_no",1.68337479502569,1.8173616656409,2.21261165677609,0.091086335338306
"heavy_drinking_no",2.05817610944188,2.28805880309062,2.65704863959742,0.324155671420864
"hlth_affected_activ_14_days_14_or_more_days",0,1.00100150250438,1.00100150250438,0.0111975460122699
"hlth_affected_activ_14_days_none_to_less_than_14_days",1.86963272232468,1.57770652949422,1.99693351832516,0.110352208456727
"hlth_affected_activ_5_days_5_or_more_days",2.00689230459707,2.0601715356508,2.28507378745687,0.192688858936921
"hlth_affected_activ_5_days_none_to_less_than_5_days",3.40074123631494,3.30030389869941,3.68968950375781,0.877213024813164
"home_bp_check_yes",1.78438533910096,1.42557525006377,1.64033295729308,0.0429575869143531
"hysterectomy_no",1.39172102483697,1.00100150250438,1.55170311817938,0.0372341288002615
"hysterectomy_yes",1.00100150250438,0,1.00100150250438,0.00134754051834058
"kidney_disease_no",3.67872311628507,2.6213658979183,4.05121850180341,1.24770546482937
"last_dentist_visit_5_or_more_years",1.37657533225588,2.52898279081511,2.2564021256338,0.122414949332027
"last_dentist_visit_within_the_past_2_years",3.67358478388801,3.0951005427164,4.01809604485125,2.20263947185084
"last_dentist_visit_within_the_past_5_years",4.06865559421977,2.4726953684294,4.04150111282167,2.32512024308961
"last_dentist_visit_within_the_past_year",1.55951759483413,1.00100150250438,1.7281253632139,0.0223410256410256
"last_smoked_10_years",2.42276763733429,2.59405362329877,2.56544957352114,0.358274856869512
"leisure_time_pa_no",1.41380424261423,1.1709349415701,1.27598716886376,0.0198670347365999
"leisure_time_pa_yes",2.05118226145113,1.6919700953309,2.16175058217626,0.259654658901512
"lifetime_asthma_no",2.14238594215192,1.59001102320351,2.31771663942994,0.447699951840129
"lifetime_asthma_yes",2.32438755821294,2.52622834208209,2.82601911425635,1.06275347374867
"mammogram_no",8.81636220560681,9.06715459550258,9.59253065025675,11.9986945230408
"mammogram_yes",8.12843467326765,8.20398144466245,9.12408481911344,10.105142502038
"mammogram_past_2_yrs_40_no",2.3160970276808,1.87798869481757,2.53997409203784,0.239989259821253
"mammogram_past_2_yrs_40_yes",1.57835986747979,1.59200248828957,1.66716858424919,0.102555249401176
"mammogram_past_2_yrs_40_ia_no",2.52830342396112,1.93928986204414,2.55741032682971,0.685328701670477
"mammogram_past_2_yrs_40_ia_yes",3.03048890824514,1.07759326561839,3.23901230360169,0.934474378681218
"mammogram_past_2_yrs_50_no",2.18495268362049,1.61793421882048,2.31788256627234,0.094287939620324
"mammogram_past_2_yrs_50_yes",1.42728374708601,1.00100150250438,1.3761006026307,0.0387724789646939
"mammogram_past_2_yrs_50_ia_no",2.6936636714806,1.69856821467515,2.86896221968938,0.441638900913238
"mammogram_past_2_yrs_50_ia_yes",3.03987124919634,0.255218756904408,3.07685949259173,0.274989921312619
"mammogram_past_2_yrs_50_74_yes",3.53438384766857,2.75008181499808,3.96526723934245,0.241455799455808
"mammogram_past_2_yrs_50_74_i_yes",1.41687130543059,1.00100150250438,1.25669401541868,0.019120883097751
"medical_cost_no",1.73232076203386,0.983938748396296,1.4673988346188,0.0991957604528506
