FNloss,cp,precision,precision_std,recall,recall_std,accuracy,accuracy_std
1,0,0.9319852941176471,0.07421190609949602,0.9408088235294118,0.06201634275374967,0.9326050420168067,0.0415790454075473
1.1,0,0.9460620915032679,0.05799056210139793,0.9466911764705882,0.06478312568641949,0.9443697478991596,0.034963100250354706
1.2,0,0.9496650326797386,0.04471814303886007,0.9466911764705882,0.058548427380349294,0.9473109243697478,0.03005969000833382
1.3,0,0.9496650326797386,0.04471814303886007,0.9466911764705882,0.058548427380349294,0.9473109243697478,0.03005969000833382
1.4,0,0.9388807189542483,0.04465886275159603,0.9466911764705882,0.058548427380349294,0.9415126050420168,0.027542863432899908
1.5,0,0.9444362745098039,0.04870055406860685,0.9466911764705882,0.058548427380349294,0.9443697478991596,0.03209648926080165
1.6,0,0.9333660130718954,0.04811916881424889,0.9466911764705882,0.058548427380349294,0.9385714285714286,0.03224197931046804
1.7000000000000002,6.369426751592391e-4,0.9283952528379773,0.0493980277397901,0.9466911764705882,0.058548427380349294,0.9356302521008403,0.030278544309625743
1.8,0.002547770700636945,0.9283952528379773,0.0493980277397901,0.9466911764705882,0.058548427380349294,0.9356302521008403,0.030278544309625743
1.9,0.004458598726114645,0.9388807189542483,0.04465886275159603,0.9466911764705882,0.058548427380349294,0.9415126050420168,0.027542863432899908
2,0.006369426751592357,0.944109477124183,0.04107231357641951,0.9466911764705882,0.058548427380349294,0.9444537815126051,0.025508504521687236
2.1,0.008280254777070069,0.9388807189542483,0.04465886275159603,0.9466911764705882,0.058548427380349294,0.9415126050420168,0.027542863432899908
2.2,0.010191082802547775,0.9392075163398692,0.044689475272081475,0.9525735294117647,0.0608428422360828,0.9444537815126051,0.029033042540879784
2.3,0.012101910828025475,0.9290079979360165,0.04877652438846524,0.9525735294117647,0.0608428422360828,0.9385714285714286,0.025594486073399772
2.4000000000000004,0,0.9499918300653595,0.04466112122469765,0.9525735294117647,0.0608428422360828,0.9502521008403362,0.030822000008895102
2.5,0,0.9354866946778712,0.06045399412021303,0.9525735294117647,0.0608428422360828,0.9415126050420168,0.03609469508332499
2.6,0,0.9407154528478058,0.05819487145344475,0.9525735294117647,0.0608428422360828,0.9444537815126051,0.037244264608867844
2.7,0,0.9354866946778712,0.06045399412021303,0.9525735294117647,0.0608428422360828,0.9415126050420168,0.03609469508332499
2.8,0,0.9456746646026831,0.04795093397465867,0.9643382352941177,0.06339587643666894,0.9531932773109244,0.03125992690450148
2.9000000000000004,0,0.9456746646026831,0.04795093397465867,0.9643382352941177,0.06339587643666894,0.9531932773109244,0.03125992690450148
3,0,0.9416270455550642,0.057651453016000206,0.9643382352941177,0.06339587643666894,0.9503361344537815,0.036136516563274476
3.1,0,0.9416270455550642,0.057651453016000206,0.9643382352941177,0.06339587643666894,0.9503361344537815,0.036136516563274476
3.2,0,0.9363982873851295,0.0600193684890816,0.9643382352941177,0.06339587643666894,0.9473949579831933,0.035496286389989716
3.3000000000000003,0,0.9551191090471276,0.03439884576154411,0.9643382352941177,0.06339587643666894,0.9589075630252101,0.028454337980983728
3.4000000000000004,0,0.9551191090471276,0.03439884576154411,0.9643382352941177,0.06339587643666894,0.9589075630252101,0.028454337980983728
3.5,0,0.9551191090471276,0.03439884576154411,0.9643382352941177,0.06339587643666894,0.9589075630252101,0.028454337980983728
3.6,0,0.9551191090471276,0.03439884576154411,0.9643382352941177,0.06339587643666894,0.9589075630252101,0.028454337980983728
3.7,0,0.9551191090471276,0.03439884576154411,0.9643382352941177,0.06339587643666894,0.9589075630252101,0.028454337980983728
3.8000000000000003,0,0.9551191090471276,0.03439884576154411,0.9643382352941177,0.06339587643666894,0.9589075630252101,0.028454337980983728
3.9000000000000004,0,0.9551191090471276,0.03439884576154411,0.9643382352941177,0.06339587643666894,0.9589075630252101,0.028454337980983728
4,0,0.9551191090471276,0.03439884576154411,0.9705882352941176,0.06353667351380256,0.9618487394957983,0.031184913074160502
4.1,0,0.9456746646026831,0.04795093397465866,0.9705882352941176,0.06353667351380256,0.9559663865546218,0.03470270579576169
4.2,0,0.9352579979360165,0.05977951037580394,0.9705882352941176,0.06353667351380256,0.9500840336134454,0.046131315807624515
4.300000000000001,0,0.9551191090471276,0.03439884576154411,0.9705882352941176,0.06353667351380256,0.9618487394957983,0.031184913074160502
4.4,0,0.944702442380461,0.05173199958084196,0.9705882352941176,0.06353667351380256,0.9559663865546218,0.04442086012829536
4.5,0,0.9244048847609219,0.05615997274523886,0.9705882352941176,0.06353667351380256,0.9442857142857143,0.0426121224988877
4.6,0,0.944702442380461,0.05173199958084196,0.9705882352941176,0.06353667351380256,0.9559663865546218,0.04442086012829536
4.7,0,0.9380357757137943,0.04797312945005416,0.9705882352941176,0.06353667351380256,0.9530252100840336,0.04846254098294847
4.800000000000001,0,0.9285913312693499,0.055307264747924585,0.9705882352941176,0.06353667351380256,0.9471428571428572,0.049649336459610886
4.9,0,0.9285913312693499,0.055307264747924585,0.9705882352941176,0.06353667351380256,0.9471428571428572,0.049649336459610886
5,0,0.9330650154798762,0.0497766482363307,0.9705882352941176,0.06353667351380256,0.9501680672268907,0.04809785642718089
5.1000000000000005,0,0.9330650154798762,0.0497766482363307,0.9705882352941176,0.06353667351380256,0.9501680672268907,0.04809785642718089
5.2,0,0.9227089783281733,0.049713857676394795,0.9705882352941176,0.06353667351380256,0.9442016806722688,0.04696903532380621
5.3,0,0.9380357757137943,0.04797312945005416,0.9705882352941176,0.06353667351380256,0.9530252100840336,0.04846254098294847
5.4,0,0.9177382180942553,0.04978412749078655,0.9705882352941176,0.06353667351380256,0.9413445378151261,0.045987539449845724
5.5,0,0.9380357757137943,0.04797312945005416,0.9705882352941176,0.06353667351380256,0.9530252100840336,0.04846254098294847
5.6000000000000005,0,0.9285913312693499,0.055307264747924585,0.9705882352941176,0.06353667351380256,0.9471428571428572,0.049649336459610886
5.7,0,0.9380357757137943,0.04797312945005416,0.9705882352941176,0.06353667351380256,0.9530252100840336,0.04846254098294847
5.800000000000001,0,0.9285913312693499,0.055307264747924585,0.9705882352941176,0.06353667351380256,0.9471428571428572,0.049649336459610886
5.9,0,0.9321534227726178,0.04286551120104515,0.9705882352941176,0.06353667351380256,0.9500840336134454,0.046131315807624515
6,0,0.9177382180942553,0.04978412749078655,0.9705882352941176,0.06353667351380256,0.9413445378151261,0.045987539449845724
6.1000000000000005,0,0.9174802201582387,0.05030193266104716,0.9705882352941176,0.06353667351380256,0.9412605042016806,0.046044916421263064
6.2,0,0.9125094599243206,0.04979476450145856,0.9705882352941176,0.06353667351380256,0.9384033613445378,0.0448355182564233
6.300000000000001,0,0.9285913312693499,0.055307264747924585,0.9705882352941176,0.06353667351380256,0.9471428571428572,0.049649336459610886
6.4,0,0.906953904368765,0.04132832470199168,0.9705882352941176,0.06353667351380256,0.9354621848739496,0.04129121381936656
6.5,0,0.903094255245958,0.04813121732949749,0.9823529411764705,0.03970285633591488,0.9384033613445378,0.040320666969023124
6.6000000000000005,0,0.9080650154798762,0.049712991767063626,0.9823529411764705,0.03970285633591488,0.9412605042016806,0.04166133478113618
6.7,0,0.903094255245958,0.04813121732949749,0.9823529411764705,0.03970285633591488,0.9384033613445378,0.040320666969023124
6.800000000000001,0,0.9080650154798762,0.049712991767063626,0.9823529411764705,0.03970285633591488,0.9413445378151261,0.04159791187254382
6.9,0,0.903094255245958,0.04813121732949749,0.9823529411764705,0.03970285633591488,0.9384033613445378,0.040320666969023124
7,0,0.8978654970760234,0.046341324158106406,0.9823529411764705,0.03970285633591488,0.9354621848739496,0.038754389711012915
7.1000000000000005,0,0.8923099415204678,0.034572250589894216,0.9823529411764705,0.03970285633591488,0.9326050420168067,0.03426034835450543
7.2,0,0.8978654970760234,0.046341324158106406,0.9823529411764705,0.03970285633591488,0.9354621848739496,0.038754389711012915
7.300000000000001,0,0.903094255245958,0.04813121732949749,0.9823529411764705,0.03970285633591488,0.9384033613445378,0.040320666969023124
7.4,0.0445859872611465,0.8978654970760234,0.046341324158106406,0.9823529411764705,0.03970285633591488,0.9354621848739496,0.038754389711012915
7.5,0,0.899046636198339,0.05438762411058235,0.9823529411764705,0.03970285633591488,0.9354621848739496,0.04343236390490689
7.6000000000000005,0,0.903094255245958,0.04813121732949749,0.9823529411764705,0.03970285633591488,0.9384033613445378,0.040320666969023124
7.7,0,0.8978654970760234,0.046341324158106406,0.9823529411764705,0.03970285633591488,0.9354621848739496,0.038754389711012915
7.800000000000001,0,0.8978654970760234,0.046341324158106406,0.9823529411764705,0.03970285633591488,0.9354621848739496,0.038754389711012915
7.9,0,0.8978654970760234,0.046341324158106406,0.9823529411764705,0.03970285633591488,0.9354621848739496,0.038754389711012915
8,0,0.8978654970760234,0.046341324158106406,0.9823529411764705,0.03970285633591488,0.9354621848739496,0.038754389711012915
8.100000000000001,0,0.8833625730994152,0.0387658113850441,0.9823529411764705,0.03970285633591488,0.9268067226890756,0.03467160313155075
8.2,0.0445859872611465,0.8738968633705476,0.07475782917684952,0.9882352941176471,0.024802177726810825,0.9207563025210084,0.05204667224190411
8.3,0,0.899046636198339,0.05438762411058235,0.9823529411764705,0.03970285633591488,0.9354621848739496,0.04343236390490689
8.4,0,0.903094255245958,0.04813121732949749,0.9823529411764705,0.03970285633591488,0.9384033613445378,0.040320666969023124
8.5,0.0445859872611465,0.8930650154798762,0.04070481625591752,0.9823529411764705,0.03970285633591488,0.9326050420168067,0.03695950791906814
8.600000000000001,0,0.903094255245958,0.04813121732949749,0.9823529411764705,0.03970285633591488,0.9384033613445378,0.040320666969023124
8.7,0,0.899046636198339,0.05438762411058235,0.9823529411764705,0.03970285633591488,0.9354621848739496,0.04343236390490689
8.8,0,0.8978654970760234,0.046341324158106406,0.9823529411764705,0.03970285633591488,0.9354621848739496,0.038754389711012915
8.9,0,0.8817038809144072,0.07128736849899316,0.9823529411764705,0.03970285633591488,0.9236974789915966,0.05231245240175805
9,0.0445859872611465,0.899046636198339,0.05438762411058235,0.9823529411764705,0.03970285633591488,0.9354621848739496,0.04343236390490689
9.1,0.0445859872611465,0.8843390338591577,0.049277564089244746,0.9823529411764705,0.03970285633591488,0.9267226890756303,0.03999976461103445
9.200000000000001,0,0.8943682736252395,0.057293001586601215,0.9823529411764705,0.03970285633591488,0.9325210084033613,0.04399462639956482
9.3,0,0.8934910806427834,0.044947945525805465,0.9823529411764705,0.03970285633591488,0.9326050420168067,0.03947453586639439
9.4,0.0445859872611465,0.8934910806427834,0.044947945525805465,0.9823529411764705,0.03970285633591488,0.9326050420168067,0.03947453586639439
