max_depth,eta,cutoff,precision,precision_std,recall,recall_std,accuracy,accuracy_std
3,0.01,0.2,0.9003405572755417,0.04927524456869766,0.9941176470588236,0.018601633295108114,0.9415966386554622,0.03373053834930585
5,0.01,0.2,0.9254867561059511,0.05374531607215672,0.9941176470588236,0.018601633295108114,0.9563025210084033,0.0342356053518377
7,0.01,0.2,0.9310423116615067,0.058576842779786246,0.9941176470588236,0.018601633295108114,0.9590756302521009,0.03685586936633815
9,0.01,0.2,0.9310423116615067,0.058576842779786246,0.9941176470588236,0.018601633295108114,0.9590756302521009,0.03685586936633815
3,0.05,0.2,0.9307155142758858,0.05231357921543415,0.9882352941176471,0.024802177726810825,0.9563025210084033,0.02806437530592092
5,0.05,0.2,0.9362710698314414,0.05669960767661519,0.9941176470588236,0.018601633295108114,0.9621848739495799,0.03358775862604728
7,0.05,0.2,0.9457155142758857,0.04791861254043127,0.9941176470588236,0.018601633295108114,0.9678991596638655,0.029093381454337403
9,0.05,0.2,0.9457155142758857,0.04791861254043127,0.9941176470588236,0.018601633295108114,0.9678991596638655,0.029093381454337403
3,0.1,0.2,0.9243360853113175,0.04138970292324205,0.9882352941176471,0.024802177726810825,0.9532773109243697,0.024634576367054725
5,0.1,0.2,0.9407447540419677,0.05056993581492662,0.9941176470588236,0.018601633295108114,0.9650420168067226,0.030093994981114983
7,0.1,0.2,0.9457155142758857,0.04791861254043127,0.9941176470588236,0.018601633295108114,0.9678991596638655,0.029093381454337403
9,0.1,0.2,0.9457155142758857,0.04791861254043127,0.9941176470588236,0.018601633295108114,0.9678991596638655,0.029093381454337403
3,0.15000000000000002,0.2,0.930218438252494,0.047741638268640654,0.9882352941176471,0.024802177726810825,0.956218487394958,0.024784613843721125
5,0.15000000000000002,0.2,0.9407447540419677,0.05056993581492662,0.9941176470588236,0.018601633295108114,0.9650420168067226,0.030093994981114983
7,0.15000000000000002,0.2,0.9412418300653594,0.05480088908733563,0.9941176470588236,0.018601633295108114,0.9650420168067226,0.03297050848280905
