FNloss,cp,precision,precision_std,recall,recall_std,accuracy,accuracy_std
1,0.019867549668874173,0.9162009803921569,0.06242844749126978,0.9165441176470588,0.05722002572276561,0.9152100840336135,0.03518155988136121
1.1,0,0.9123069315445477,0.061305977956199145,0.9283088235294118,0.03817751101334612,0.9181512605042017,0.023082320281130473
1.2,0,0.9263807189542483,0.0494561092395643,0.9345588235294118,0.043320688422128835,0.9299159663865546,0.028084497948544025
1.3,0,0.9319771241830065,0.047852221538354445,0.9224264705882352,0.04043931962463255,0.926890756302521,0.015439231125513358
1.4,0,0.917312091503268,0.057149696280634286,0.9341911764705882,0.0444043651585797,0.9240336134453782,0.024558015807816223
1.5,0.012738853503184714,0.9166176470588235,0.05682463726941213,0.9404411764705882,0.03924631157107471,0.9269747899159664,0.03152586089075345
1.6,0,0.914486779560309,0.07093329613262725,0.9283088235294118,0.03817751101334612,0.918235294117647,0.029546310901918244
1.7000000000000002,0,0.9208251633986928,0.04948207545168561,0.9286764705882353,0.0369765140502865,0.9239495798319327,0.020584900356816416
1.8,0,0.9323039215686274,0.04793311786032603,0.9345588235294118,0.043320688422128835,0.9327731092436975,0.02406030394564977
1.9,0,0.9329575163398692,0.06000872701518598,0.9345588235294118,0.043320688422128835,0.9327731092436975,0.033994109705945255
2,0.006369426751592357,0.9218464052287582,0.05639366322824642,0.9404411764705882,0.03924631157107471,0.9298319327731093,0.03154278044826116
2.1,0,0.9280964052287581,0.0615490153519156,0.9404411764705882,0.03924631157107471,0.9327731092436975,0.033994109705945255
2.2,0,0.9218464052287582,0.05639366322824642,0.9404411764705882,0.03924631157107471,0.9298319327731093,0.03154278044826116
2.3,0,0.9166176470588235,0.05682463726941213,0.9404411764705882,0.03924631157107471,0.9269747899159664,0.03152586089075345
2.4000000000000004,0,0.9277696078431372,0.05634420958909521,0.9404411764705882,0.03924631157107471,0.9328571428571428,0.030803283623841854
2.5,0,0.8926681286549707,0.057914219050069056,0.9522058823529411,0.03749279054112342,0.9181512605042017,0.033309079517505114
2.6,0.0012738853503184782,0.8982236842105263,0.0655889664399944,0.9522058823529411,0.03749279054112342,0.9210924369747899,0.03922658912063583
2.7,0.010191082802547768,0.8987426900584795,0.07657321667589126,0.9463235294117647,0.04354199606118129,0.9181512605042017,0.049549279228225496
2.8,0,0.906641726866185,0.04805612105160064,0.9463235294117647,0.04354199606118129,0.9240336134453782,0.024558015807816223
2.9000000000000004,0,0.918516081871345,0.06707894548135865,0.9463235294117647,0.04354199606118129,0.9299159663865546,0.03946737956860275
