FNloss,cp,precision,precision_std,recall,recall_std,accuracy,accuracy_std
1,0,0.9398331613347093,0.051171125888633935,0.9470588235294117,0.05150559033946549,0.9427731092436975,0.026839499468656002
1.1,0.017391304347826084,0.9368954248366013,0.07044055970615296,0.9588235294117647,0.05580489988532435,0.9457142857142857,0.04557518519621106
1.2,0,0.9476797385620915,0.07081488968405895,0.9588235294117647,0.05580489988532435,0.9514285714285714,0.04675404841384221
1.3,0,0.9476797385620915,0.07081488968405895,0.9764705882352941,0.030376339970254254,0.96,0.047044148705632276
1.4,0.013664596273291925,0.9480065359477124,0.07078907956980712,0.9823529411764705,0.028414464208214592,0.9628571428571429,0.04675404841384222
1.5,0.012422360248447204,0.9480065359477124,0.07078907956980712,0.9823529411764705,0.028414464208214592,0.9628571428571429,0.04675404841384222
1.6,0.011180124223602483,0.9480065359477124,0.07078907956980712,0.9823529411764705,0.028414464208214592,0.9628571428571429,0.04675404841384222
1.7000000000000002,0.009937888198757761,0.9480065359477124,0.07078907956980712,0.9823529411764705,0.028414464208214592,0.9628571428571429,0.04675404841384222
1.8,0.008695652173913045,0.9480065359477124,0.07078907956980712,0.9823529411764705,0.028414464208214592,0.9628571428571429,0.04675404841384222
1.9,0.007453416149068324,0.9480065359477124,0.07078907956980712,0.9823529411764705,0.028414464208214592,0.9628571428571429,0.04675404841384222
2,0.006211180124223602,0.9480065359477124,0.07078907956980712,0.9823529411764705,0.028414464208214592,0.9628571428571429,0.04675404841384222
2.1,0.0049689440993788804,0.9480065359477124,0.07078907956980712,0.9823529411764705,0.028414464208214592,0.9628571428571429,0.04675404841384222
2.2,0.0037267080745341592,0.9480065359477124,0.07078907956980712,0.9823529411764705,0.028414464208214592,0.9628571428571429,0.04675404841384222
2.3,0.002484472049689443,0.9380065359477124,0.06968273440435176,0.9823529411764705,0.028414464208214592,0.9573015873015873,0.04512238055007092
2.4000000000000004,0.001242236024844716,0.9380065359477124,0.06968273440435176,0.9823529411764705,0.028414464208214592,0.9573015873015873,0.04512238055007092
2.5,0,0.9380065359477124,0.06968273440435176,0.9823529411764705,0.028414464208214592,0.9573015873015873,0.04512238055007092
2.6,0,0.9380065359477124,0.06968273440435176,0.9823529411764705,0.028414464208214592,0.9573015873015873,0.04512238055007092
2.7,0,0.9380065359477124,0.06968273440435176,0.9823529411764705,0.028414464208214592,0.9573015873015873,0.04512238055007092
2.8,0,0.9380065359477124,0.06968273440435176,0.9823529411764705,0.028414464208214592,0.9573015873015873,0.04512238055007092
2.9000000000000004,0,0.9380065359477124,0.06968273440435176,0.9823529411764705,0.028414464208214592,0.9573015873015873,0.04512238055007092
3,0,0.9380065359477124,0.06968273440435176,0.9823529411764705,0.028414464208214592,0.9573015873015873,0.04512238055007092
3.1,0,0.9380065359477124,0.06968273440435176,0.9823529411764705,0.028414464208214592,0.9573015873015873,0.04512238055007092
3.2,0,0.9380065359477124,0.06968273440435176,0.9823529411764705,0.028414464208214592,0.9573015873015873,0.04512238055007092
3.3000000000000003,0,0.9380065359477124,0.06968273440435176,0.9823529411764705,0.028414464208214592,0.9573015873015873,0.04512238055007092
3.4000000000000004,0,0.9380065359477124,0.06968273440435176,0.9823529411764705,0.028414464208214592,0.9573015873015873,0.04512238055007092
3.5,0,0.9380065359477124,0.06968273440435176,0.9823529411764705,0.028414464208214592,0.9573015873015873,0.04512238055007092
3.6,0,0.9380065359477124,0.06968273440435176,0.9823529411764705,0.028414464208214592,0.9573015873015873,0.04512238055007092
3.7,0,0.9324509803921569,0.06632476190174479,0.9823529411764705,0.028414464208214592,0.9543604108309991,0.04293553102055166
3.8000000000000003,0,0.9219246646026832,0.06266508801881561,0.9823529411764705,0.028414464208214592,0.9486461251167133,0.039880322185354415
3.9000000000000004,0,0.932124183006536,0.06626712726682991,0.9764705882352941,0.030376339970254254,0.9515873015873015,0.04266565097052577
4,0,0.9219246646026832,0.06266508801881561,0.9823529411764705,0.028414464208214592,0.9486461251167133,0.039880322185354415
4.1,0,0.9219246646026832,0.06266508801881561,0.9823529411764705,0.028414464208214592,0.9486461251167133,0.039880322185354415
4.2,0,0.9219246646026832,0.06266508801881561,0.9823529411764705,0.028414464208214592,0.9486461251167133,0.039880322185354415
4.300000000000001,0,0.9219246646026832,0.06266508801881561,0.9823529411764705,0.028414464208214592,0.9486461251167133,0.039880322185354415
4.4,0,0.9219246646026832,0.06266508801881561,0.9823529411764705,0.028414464208214592,0.9486461251167133,0.039880322185354415
4.5,0,0.9268954248366013,0.06223887453155546,0.9823529411764705,0.028414464208214592,0.9515032679738562,0.04043905671193367
4.6,0,0.9268954248366013,0.06223887453155546,0.9823529411764705,0.028414464208214592,0.9515032679738562,0.04043905671193367
4.7,0,0.9265686274509803,0.06214500046025302,0.9764705882352941,0.030376339970254254,0.9486461251167133,0.039880322185354415
4.800000000000001,0,0.9380065359477124,0.06968273440435176,0.9823529411764705,0.028414464208214592,0.9573015873015873,0.04512238055007092
4.9,0,0.9219246646026832,0.06266508801881561,0.9823529411764705,0.028414464208214592,0.9486461251167133,0.039880322185354415
5,0,0.9324509803921569,0.06632476190174479,0.9823529411764705,0.028414464208214592,0.9544444444444444,0.042971628390844674
5.1000000000000005,0,0.9265686274509803,0.06214500046025302,0.9764705882352941,0.030376339970254254,0.9486461251167133,0.039880322185354415
5.2,0,0.9268954248366013,0.06223887453155546,0.9823529411764705,0.028414464208214592,0.9515032679738562,0.04043905671193367
5.3,0,0.9265686274509803,0.06214500046025302,0.9764705882352941,0.030376339970254254,0.9486461251167133,0.039880322185354415
5.4,0,0.9274802201582387,0.06718316161859031,0.9823529411764705,0.028414464208214592,0.9515873015873015,0.04266565097052577
5.5,0,0.9274802201582387,0.06718316161859031,0.9823529411764705,0.028414464208214592,0.9515873015873015,0.04266565097052577
