max_depth,eta,cutoff,precision,precision_std,recall,recall_std,accuracy,accuracy_std
9,0.25,0.30000000000000004,0.9505159958720331,0.03923387518565334,0.9823529411764705,0.028414464208214592,0.9654621848739495,0.02246997995582935
3,0.3,0.30000000000000004,0.9361007911936704,0.05261679426356377,0.9882352941176471,0.024802177726810825,0.9597478991596639,0.030787996507064555
5,0.3,0.30000000000000004,0.9414860681114551,0.052305796801911324,0.9823529411764705,0.028414464208214592,0.9595798319327731,0.02432446935040051
7,0.3,0.30000000000000004,0.9455452356381149,0.04305169804873994,0.9823529411764705,0.028414464208214592,0.9626050420168067,0.02342329679789275
9,0.3,0.30000000000000004,0.9455452356381149,0.04305169804873994,0.9823529411764705,0.028414464208214592,0.9626050420168067,0.02342329679789275
3,0.35000000000000003,0.30000000000000004,0.9361007911936704,0.05261679426356377,0.9882352941176471,0.024802177726810825,0.9597478991596639,0.030787996507064555
5,0.35000000000000003,0.30000000000000004,0.9405744754041968,0.04596403773365163,0.9823529411764705,0.028414464208214592,0.9596638655462185,0.02414494334959099
7,0.35000000000000003,0.30000000000000004,0.9405744754041968,0.04596403773365163,0.9823529411764705,0.028414464208214592,0.9595798319327731,0.02432446935040051
9,0.35000000000000003,0.30000000000000004,0.9405744754041968,0.04596403773365163,0.9823529411764705,0.028414464208214592,0.9595798319327731,0.02432446935040051
3,0.4,0.30000000000000004,0.941656346749226,0.056393058781265,0.9882352941176471,0.024802177726810825,0.9626890756302521,0.0332454175697985
5,0.4,0.30000000000000004,0.9455452356381149,0.04305169804873994,0.9823529411764705,0.028414464208214592,0.962436974789916,0.023814631187255512
7,0.4,0.30000000000000004,0.9464568283453733,0.04966470320175318,0.9823529411764705,0.028414464208214592,0.962436974789916,0.023814631187255512
9,0.4,0.30000000000000004,0.9464568283453733,0.04966470320175318,0.9823529411764705,0.028414464208214592,0.962436974789916,0.023814631187255512
3,0.01,0.4,0.9351891984864121,0.053106357373485964,0.9764705882352941,0.030376339970254254,0.9539495798319327,0.03367128543684518
5,0.01,0.4,0.94546998624011,0.0555868350734912,0.9705882352941176,0.041594516540385165,0.9569747899159664,0.038618502202282336
7,0.01,0.4,0.9511351909184727,0.0525492906584801,0.9705882352941176,0.041594516540385165,0.9597478991596639,0.03344366552958336
9,0.01,0.4,0.9511351909184727,0.0525492906584801,0.9705882352941176,0.041594516540385165,0.9597478991596639,0.03344366552958336
3,0.05,0.4,0.9361007911936704,0.05261679426356377,0.9882352941176471,0.024802177726810825,0.9597478991596639,0.030787996507064555
5,0.05,0.4,0.9501483488132095,0.047266795882920626,0.9705882352941176,0.041594516540385165,0.9598319327731092,0.03347497154119706
7,0.05,0.4,0.950842793257654,0.047111075843068694,0.9705882352941176,0.041594516540385165,0.9597478991596639,0.027489397459228203
9,0.05,0.4,0.950842793257654,0.047111075843068694,0.9705882352941176,0.041594516540385165,0.9597478991596639,0.027489397459228203
3,0.1,0.4,0.941656346749226,0.056393058781265,0.9882352941176471,0.024802177726810825,0.9626890756302521,0.0332454175697985
5,0.1,0.4,0.9514275885792913,0.046285650327697096,0.9823529411764705,0.028414464208214592,0.9654621848739495,0.02246997995582935
7,0.1,0.4,0.9511007911936704,0.04635192191756291,0.9764705882352941,0.030376339970254254,0.9625210084033613,0.023619940558971632
9,0.1,0.4,0.9458720330237358,0.050370775828373474,0.9764705882352941,0.030376339970254254,0.9596638655462185,0.02764749871229888
3,0.15000000000000002,0.4,0.941983144134847,0.056399437497865364,0.9823529411764705,0.028414464208214592,0.9596638655462185,0.027647498712298876
5,0.15000000000000002,0.4,0.9514275885792913,0.05318112900737698,0.9764705882352941,0.030376339970254254,0.9626050420168067,0.030369235828735963
7,0.15000000000000002,0.4,0.9523391812865497,0.052379186906221405,0.9764705882352941,0.041129758751770655,0.9625210084033613,0.023619940558971632
9,0.15000000000000002,0.4,0.9523391812865497,0.052379186906221405,0.9764705882352941,0.041129758751770655,0.9625210084033613,0.023619940558971632
3,0.2,0.4,0.9361007911936704,0.05261679426356377,0.9882352941176471,0.024802177726810825,0.9597478991596639,0.030787996507064555
5,0.2,0.4,0.9569831441348469,0.048629124458298895,0.9823529411764705,0.028414464208214592,0.9684033613445377,0.02499817567432131
7,0.2,0.4,0.950842793257654,0.047111075843068694,0.9764705882352941,0.030376339970254254,0.9626050420168067,0.027019561961175144
9,0.2,0.4,0.950842793257654,0.047111075843068694,0.9764705882352941,0.030376339970254254,0.9626050420168067,0.027019561961175144
3,0.25,0.4,0.9478654970760234,0.05929900976473391,0.9882352941176471,0.024802177726810825,0.9654621848739495,0.029640169553404715
5,0.25,0.4,0.9569831441348469,0.048629124458298895,0.9823529411764705,0.028414464208214592,0.9684033613445377,0.02499817567432131
7,0.25,0.4,0.9505159958720331,0.03923387518565334,0.9823529411764705,0.028414464208214592,0.9654621848739495,0.02246997995582935
9,0.25,0.4,0.9505159958720331,0.03923387518565334,0.9823529411764705,0.028414464208214592,0.9654621848739495,0.02246997995582935
3,0.3,0.4,0.9511007911936704,0.04635192191756291,0.9882352941176471,0.024802177726810825,0.9684033613445377,0.028585705226420895
5,0.3,0.4,0.9573099415204678,0.04852196044201816,0.9823529411764705,0.028414464208214592,0.9683193277310924,0.021047768907402314
7,0.3,0.4,0.962280701754386,0.043706685832042826,0.9823529411764705,0.028414464208214592,0.9711764705882353,0.019051943816164523
9,0.3,0.4,0.962280701754386,0.043706685832042826,0.9823529411764705,0.028414464208214592,0.9711764705882353,0.019051943816164523
3,0.35000000000000003,0.4,0.9520123839009288,0.05244406995777879,0.9882352941176471,0.024802177726810825,0.9684033613445377,0.028585705226420895
5,0.35000000000000003,0.4,0.9461300309597523,0.0496901613566288,0.9823529411764705,0.028414464208214592,0.9626050420168067,0.027219195232955917
7,0.35000000000000003,0.4,0.9569831441348469,0.048629124458298895,0.9823529411764705,0.028414464208214592,0.9683193277310924,0.025204014208594014
9,0.35000000000000003,0.4,0.9569831441348469,0.048629124458298895,0.9823529411764705,0.028414464208214592,0.9683193277310924,0.025204014208594014
3,0.4,0.4,0.9578947368421052,0.054357660999402334,0.9882352941176471,0.024802177726810825,0.9712605042016806,0.027139951800522248
5,0.4,0.4,0.9514275885792913,0.046285650327697096,0.9823529411764705,0.028414464208214592,0.9653781512605042,0.022686654779728702
7,0.4,0.4,0.9625386996904025,0.050186003619330545,0.9764705882352941,0.030376339970254254,0.9683193277310924,0.025204014208594014
9,0.4,0.4,0.9625386996904025,0.050186003619330545,0.9764705882352941,0.030376339970254254,0.9683193277310924,0.025204014208594014
3,0.01,0.5,0.9519246646026832,0.05711611958906962,0.9764705882352941,0.030376339970254254,0.9626890756302521,0.03308216934897528
5,0.01,0.5,0.9613691090471276,0.044889495409184056,0.9705882352941176,0.041594516540385165,0.965546218487395,0.029474389776954418
7,0.01,0.5,0.9566907464740282,0.05465773610109305,0.9705882352941176,0.041594516540385165,0.9626890756302521,0.035718844109599766
9,0.01,0.5,0.9566907464740282,0.05465773610109305,0.9705882352941176,0.041594516540385165,0.9626890756302521,0.035718844109599766
3,0.05,0.5,0.9520123839009288,0.05244406995777879,0.9823529411764705,0.028414464208214592,0.9654621848739495,0.02640329061808338
5,0.05,0.5,0.9563983488132095,0.04948841765244779,0.9705882352941176,0.041594516540385165,0.9626890756302521,0.03021628754732569
7,0.05,0.5,0.9567251461988304,0.04938741812708656,0.9705882352941176,0.041594516540385165,0.9626050420168067,0.027019561961175144
9,0.05,0.5,0.9567251461988304,0.04938741812708656,0.9705882352941176,0.041594516540385165,0.9626050420168067,0.027019561961175144
3,0.1,0.5,0.9569831441348469,0.048629124458298895,0.9882352941176471,0.024802177726810825,0.9712605042016806,0.027139951800522248
5,0.1,0.5,0.9616271069831441,0.04402361817266558,0.9705882352941176,0.041594516540385165,0.965546218487395,0.02621705088358004
7,0.1,0.5,0.961953904368765,0.043866790793597725,0.9705882352941176,0.041594516540385165,0.9654621848739495,0.02246997995582935
9,0.1,0.5,0.961953904368765,0.043866790793597725,0.9705882352941176,0.041594516540385165,0.9654621848739495,0.02246997995582935
3,0.15000000000000002,0.5,0.9525094599243206,0.05642475640541192,0.9823529411764705,0.028414464208214592,0.9654621848739495,0.02964016955340472
5,0.15000000000000002,0.5,0.962280701754386,0.05095238407240941,0.9705882352941176,0.041594516540385165,0.965546218487395,0.029474389776954418
7,0.15000000000000002,0.5,0.961953904368765,0.043866790793597725,0.9705882352941176,0.041594516540385165,0.9654621848739495,0.02246997995582935
9,0.15000000000000002,0.5,0.961953904368765,0.043866790793597725,0.9705882352941176,0.041594516540385165,0.9654621848739495,0.02246997995582935
3,0.2,0.5,0.9563983488132095,0.041990861214098466,0.9882352941176471,0.024802177726810825,0.9712605042016806,0.0233311642977172
5,0.2,0.5,0.962280701754386,0.05095238407240941,0.9705882352941176,0.041594516540385165,0.965546218487395,0.029474389776954418
7,0.2,0.5,0.9560715514275886,0.042106787010648405,0.9705882352941176,0.041594516540385165,0.9626050420168067,0.02342329679789275
